6713.499907,0.863626661,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6733.131277,0.858417519,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6754.066533,0.853244186,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6773.756223,0.848116826,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6794.793964,0.842992347,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6814.939324,0.837811696,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6835.921112,0.83253024,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6855.398041,0.827145839,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6876.235129,0.821666667,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6896.594344,0.815925492,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6917.080636,0.81003574,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6937.480018,0.803777232,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6958.199336,0.797286571,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6978.786678,0.790547287,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6998.780593,0.783501883,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
